Species,Cohort,MATRR ID,Date of BC,Timepoint,State,TP:,ALB:,ALKP:,ALT:,AST:,GGT:,TBIL:,GLU:,BUN:,CREA:,K:,NA:,CL:,Ca:,PHOS:,Fe:,CHOL:,LDH:,TRIG:,A/G ratio:,DBIL:,Glob:,Amyl:,MG:,WBC:,NEUT%:,BAND%:,LY%,MONO%:,EOS%:,BASO%:,HCT:,HGB:,RBC:,MCV:,MCH:,MCHC:,PLT:,,
rhesus,14,10246,5/10/2018,1st relapse,sedated,6.5,4.4,83,34,38,71,0.3,67,43.3,0.9,3.9,139,106,,5.2,,161,,70,,,,,1.79,8.43,,,,,,,38.42,12.74,5.31,72.33,23.99,33.17,320,,
rhesus,14,10246,6/8/2018,2nd abstinence,awake,7.3,4.7,97,29,28,48,0.2,58,15.5,0.9,4.9,149,104,,5.2,,128,,30,,,,,1.72,,,,,,,,,,,,,,,,
rhesus,14,10246,9/19/2018,2nd relapse,sedated,7,4.6,79,36,37,47,0.2,67,23.7,1.1,3.9,147,106,,4.7,,139,,68,,,,,1.82,9.24,,,,,,,39.39,13.22,5.35,73.66,24.73,33.57,315,,
rhesus,14,10246,11/26/2018,3rd abstinence,sedated,7.1,4.8,81,23,24,42,0.2,68,20.3,1.1,3.7,149,108,,4.6,,142,,28,,,,,1.6,7.2,59.1,,35.4,4.4,0.9,0.2,40.2,13,5.38,75,24.2,32.4,339,,
rhesus,14,10247,10/12/2015,baseline,awake,7.2,4.9,620,48,40,,,79,24,0.9,4,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rhesus,14,10247,11/15/2016,1.5 g/kg etoh induction,sedated,6.9,4.9,379,48,50,85,0.1,71,30.3,0.8,4.2,148,106,,5.1,,145,,43,,,,,1.77,6.31,,,,,,,39.48,12.72,5.9,66.87,21.55,32.22,277,,
rhesus,14,10247,2/16/2017,open access,sedated,6.4,4.5,393,37,45,81,0.2,70,22.3,0.7,3.6,146,107,,6.2,,150,,118,,,,,1.7,5.88,,,,,,,37.53,12.29,5.63,66.69,21.84,32.74,305,,
rhesus,14,10247,7/14/2017,open access,awake,7.1,4.9,163,40,43,87,0.2,70,25.7,0.8,4.1,144,106,,5.7,,165,,163,,,,,2.08,,,,,,,,,,,,,,,,
rhesus,14,10247,7/28/2017,open access,awake,7.5,5,173,34,33,85,0.2,83,24.3,0.9,4.2,147,107,,5.9,,162,,110,,,,,2,,,,,,,,,,,,,,,,
rhesus,14,10247,9/29/2017,open access,sedated,6.9,4.8,113,42,39,82,0.2,54,28.2,0.9,4,148,106,,5.2,,160,,120,,,,,1.67,5.78,,,,,,,38.2,12.47,5.71,66.94,21.85,32.64,346,,
rhesus,14,10247,10/23/2017,open access,awake,8,5,129,44,46,88,0.2,78,27.9,0.9,4.9,149,103,,6.4,,177,,97,,,,,2.22,,,,,,,,,,,,,,,,
rhesus,14,10247,10/27/2017,open access,awake,6.9,4.7,113,31,52,78,0.2,67,20.2,0.8,4.2,147,109,,4,,123,,93,,,,,1.53,,,,,,,,,,,,,,,,
rhesus,14,10247,12/11/2017,open access,awake,6.8,5.3,128,43,55,72,0.2,60,28.1,0.9,4.4,150,106,,5,,157,,165,,,,,1.67,6.72,,,,,,,37.81,12.04,5.64,67.04,21.34,31.84,193,,
rhesus,14,10247,2/12/2018,1st abstinence,awake,7.1,5,165,46,49,80,0.2,63,33.9,0.8,4.6,144,105,,5.2,,156,,17,,,,,1.88,7.56,,,,,,,40.68,13.25,6.09,66.84,21.77,32.57,377,,
rhesus,14,10247,5/10/2018,1st relapse,sedated,7.2,4.4,104,27,26,45,0.2,72,19.5,0.9,3.9,147,102,,4.9,,158,,62,,,,,1.69,9.15,,,,,,,35.71,11.43,5.4,66.18,21.18,32.01,411,,
rhesus,14,10247,6/8/2018,2nd abstinence,awake,7,4.9,105,33,34,78,0.2,62,36.7,1,4.8,149,103,,4.5,,138,,34,,,,,1.76,,,,,,,,,,,,,,,,
rhesus,14,10247,9/19/2018,2nd relapse,sedated,6.4,4.5,76,39,42,83,0.3,57,31.5,1,4,144,107,,5.4,,139,,67,,,,,1.69,8.05,,,,,,,34.79,11.61,5.15,67.49,22.53,33.39,368,,
rhesus,14,10247,11/27/2018,3rd abstinence,sedated,6.7,4.7,76,73,46,75,0.1,77,34.8,0.8,4.4,144,106,,5,,170,,47,,,,,2.1,5.3,19.4,,74.2,4.4,1.4,0.6,40.4,13.4,6.01,67,22.2,33.1,166,,
rhesus,14,10248,10/12/2015,baseline,awake,6.9,4.4,511,21,24,,,65,21.4,0.8,4.3,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rhesus,14,10248,11/16/2016,1.5 g/kg etoh induction,sedated,7.3,4.8,300,28,23,72,0.1,68,46,0.8,4.3,143,104,,6.4,,226,,69,,,,,1.86,5.35,,,,,,,37.21,12.22,5.45,68.23,22.41,32.84,303,,
rhesus,14,10248,2/8/2017,open access,sedated,7.1,4.7,389,25,25,89,0.1,65,22.5,0.6,4.3,147,105,,5,,268,,114,,,,,1.82,6.5,,,,,,,37.5,12.72,5.57,67.3,22.82,33.91,286,,
rhesus,14,10248,7/14/2017,open access,awake,7.2,4.6,319,22,22,92,0.2,98,19.4,0.6,3.7,145,107,,4.6,,287,,117,,,,,1.96,,,,,,,,,,,,,,,,
rhesus,14,10248,7/28/2017,open access,awake,7.5,4.7,310,23,24,87,0.2,67,20.6,0.7,4,147,104,,5.4,,279,,136,,,,,2.13,,,,,,,,,,,,,,,,
rhesus,14,10248,9/29/2017,open access,sedated,7,4.5,286,24,25,74,0.2,80,19.8,0.8,3.9,148,106,,4.6,,261,,104,,,,,1.66,9.45,,,,,,,37.92,12.53,5.45,69.52,22.96,33.03,347,,
rhesus,14,10248,10/23/2017,open access,awake,7.9,4.8,299,30,25,66,0.2,79,20,0.7,4.3,149,103,,4.8,,298,,230,,,,,2.93,,,,,,,,,,,,,,,,
rhesus,14,10248,10/27/2017,open access,awake,7.3,4.6,261,27,36,71,0.2,54,21.4,0.7,4.5,149,102,,5.2,,254,,106,,,,,1.87,,,,,,,,,,,,,,,,
rhesus,14,10248,12/11/2017,open access,awake,6.9,4.3,229,28,35,66,0.2,68,21.6,0.8,4.5,150,107,,4.6,,313,,125,,,,,1.94,6.02,,,,,,,37.21,12.21,5.4,68.96,22.63,32.82,375,,
rhesus,14,10248,2/12/2018,1st abstinence,awake,7.3,4.7,279,29,34,77,0.2,52,22.2,0.9,4.2,149,105,,5,,260,,36,,,,,2.12,8.35,,,,,,,39.71,13.01,5.65,70.24,23.02,32.77,342,,
rhesus,14,10248,5/8/2018,1st relapse,sedated,6.7,4.3,226,27,37,67,0.3,59,23.5,0.9,3.6,147,109,,5,,257,,118,,,,,1.86,4.96,,,,,,,35.91,11.72,5.2,69.01,22.52,32.64,348,,
rhesus,14,10248,6/8/2018,2nd abstinence,awake,7.1,4.6,203,22,28,67,0.2,55,20.2,1,4.3,152,110,,3.6,,225,,59,,,,,1.83,,,,,,,,,,,,,,,,
rhesus,14,10248,9/20/2018,2nd relapse,sedated,7.1,4.6,148,33,34,60,0.2,72,21.4,0.9,3.6,148,109,,4.7,,283,,86,,,,,2.09,11,,,,,,,37.39,12.43,5.3,70.48,23.43,33.24,319,,
rhesus,14,10248,11/20/2018,3rd abstinence,sedated,6.7,4.3,145,33,35,57,0.2,60,22.6,0.9,3.9,144,107,,4.8,,241,,31,,,,,1.9,11.6,59.3,,30.3,8.9,1,0.5,37.2,12.5,5.28,71,23.8,33.7,424,,
rhesus,16,10260,3/12/2018,baseline,sedated,6.6,4,312,35,60,99,0.2,52,16.5,0.9,5,148,106,,7.2,,163,,42,,,,,1.66,6.85,,,,,,,39.21,13.05,5.67,69.2,23.04,33.29,207,,
rhesus,16,10260,11/1/2018,1.5 g/kg etoh induction,sedated,6.9,4.4,84,49,44,81,0.1,56,16.7,1,4.1,149,107,,5.6,,159,,76,,,,,1.92,5.14,,,,,,,37.79,12.66,5.39,70.15,23.5,33.51,251,,
rhesus,16,10260,2/4/2019,open access,awake,8.1,4.7,90,48,42,96,0.1,72,17.6,0.9,4.3,149,101,,5.2,,211,,180,,,,,2.1,7.8,53,1,29.2,4.2,5,0.3,41.3,13.6,5.89,70,23,32.9,359,,
rhesus,16,10260,2/6/2019,open access,sedated,7.6,4.5,80,37,38,86,0.1,76,15.4,0.8,4.1,148,105,,6.2,,200,,143,,,,,2.2,5.6,57.4,4,34.3,5.5,2.1,0.7,38.5,12.7,5.5,70,23.1,33,152,,
rhesus,16,10260,7/29/2019,open access,awake,7,3.9,200,55,38,179,0.1,73,13,0.9,4.4,144.6,105,,4.3,,163,,59,,,,,2,6.9,,,41.4,6.5,,0.6,37.3,12.3,5.33,70,23,32.9,478,,
rhesus,16,10254,3/12/2018,baseline,sedated,6.5,3.8,151,36,27,51,0.1,71,23.4,0.5,4.2,150,110,,5,,176,,28,,,,,1.83,7.18,,,,,,,38.38,12.57,5.76,66.62,21.83,32.76,304,,
rhesus,16,10254,11/1/2018,1.5 g/kg etoh induction,sedated,5.9,3.7,129,19,31,30,0.1,49,15.8,0.5,3.7,145,110,,3.3,,152,,33,,,,,1.74,6.89,,,,,,,32.25,10.35,4.5,71.7,23.01,32.09,335,,
rhesus,16,10254,2/6/2019,open access,sedated,7,3.9,149,18,39,41,0.1,67,14.7,0.6,4.1,146,109,,5.1,,198,,30,,,,,1.6,7.2,61.6,,32.1,4.3,1.6,0.4,39.1,12.7,5.55,70,22.9,32.5,380,,
rhesus,16,10254,7/29/2019,open access,awake,7.3,4,162,21,43,39,0.2,60,15,0.6,4.1,143.6,107.6,,4.3,,211,,31,,,,,1.8,7.9,53.6,,32.2,11,2.7,0.5,40.9,13.5,5.84,70,23.1,33.1,301,,
rhesus,16,10255,3/12/2018,baseline,sedated,6.5,4.1,269,24,27,49,0.2,64,15.4,0.5,3.7,148,107,,5.1,,141,,39,,,,,1.74,4.03,,,,,,,30.48,11.6,4.64,65.65,24.99,38.06,446,,
rhesus,16,10255,11/1/2018,1.5 g/kg etoh induction,sedated,6.9,4,146,34,98,33,0.1,43,19.8,0.6,,146,105,,5.3,,136,,69,,,,,1.97,4.39,,,,,,,34.62,11.79,4.82,71.87,24.47,34.05,311,,
rhesus,16,10254,7/29/2019,open access,awake,7,4,146,29,28,42,0.1,67,14.7,0.5,4,145.6,107.9,,3.7,,151,,57,,,,,1.9,3.5,29.8,,59.3,7.3,2.9,0.7,35.2,12.2,4.92,72,24.9,34.8,431,,
rhesus,16,10261,3/16/2018,baseline,,7,4.8,186,40,33,101,0.1,59,18.2,0.7,4.1,143,100,,3.9,,124,,52,,,,,2.27,9.91,,,,,,,37.72,12.51,5.4,69.86,23.17,33.17,398,,
rhesus,16,10261,11/1/2018,1.5 g/kg etoh induction,sedated,7.1,4.5,188,57,61,89,0.1,41,20,0.9,,148,107,,5.8,,129,,34,,,,,1.99,5.89,,,,,,,37.07,12.34,5.21,71.22,23.7,33.27,458,,
rhesus,16,10261,2/6/2019,open access,sedated,7.4,4.6,166,64,38,79,0.1,52,22.1,0.8,3.9,150,105,,6.5,,177,,101,,,,,2.1,7.1,50.5,,41.2,4.3,3.1,0.9,37.9,12.4,5.38,70,23.1,32.8,282,,
rhesus,16,10261,7/29/2019,open access,awake,7.7,4.6,142,49,31,65,0.1,65,15.5,0.8,4.4,147.4,107,,5,,168,,168,,,,,1.8,6.1,28.6,,62.8,6.5,1.7,0.4,40.1,13.2,5.63,71,23.4,32.8,456,,
rhesus,16,10262,3/12/2018,baseline,sedated,6.9,4.4,586,25,29,127,0.2,73,17.1,0.8,3.3,148,104,,7.5,,135,,36,,,,,1.7,9.12,,,,,,,36.82,12.4,5.32,69.24,23.32,33.68,381,,
rhesus,16,10262,11/1/2018,1.5 g/kg etoh induction,sedated,6.6,4.3,489,23,33,90,0.1,65,14.1,0.8,3.7,147,106,,6.8,,106,,65,,,,,1.64,4.73,,,,,,,36.1,11.84,4.98,72.45,23.77,32.8,311,,
rhesus,16,10262,2/6/2019,open access,sedated,7.3,4.4,355,45,41,77,0.1,68,11.3,0.7,4.2,144,104,,4.1,,136,,86,,,,,1.9,7.6,34.6,,57.8,4.1,2.7,0.8,34,11.2,4.71,72,23.7,32.8,330,,
rhesus,16,10262,7/29/2019,open access,awake,7.8,4.5,233,39,42,88,0.1,75,13.9,0.8,3.9,144.6,104.1,,5.6,,172,,193,,,,,1.8,6.4,28.1,,63.4,6.5,1.6,0.4,39.2,13,5.37,73,24.3,33.2,428,,
rhesus,16,10264,3/12/2018,baseline,sedated,7.5,4.5,670,64,54,90,0.3,59,18.1,0.6,4.5,150,105,,6.7,,191,,30,,,,,1.9,8.36,,,,,,,40.68,13.71,5.64,72.16,24.31,33.69,238,,
rhesus,16,10264,11/1/2018,1.5 g/kg etoh induction,sedated,7.1,4.2,412,49,45,55,0.2,58,14.8,0.7,,145,108,,6.3,,148,,66,,,,,1.72,6.17,,,,,,,38.93,12.84,5.18,75.17,24.79,32.97,288,,
rhesus,16,10264,2/6/2019,open access,sedated,6.8,4,267,48,45,53,0.2,57,17.5,0.8,4.1,145,104,,5.8,,144,,61,,,,,1.9,6.8,35.4,,57.8,4.5,1.9,0.4,35.9,11.8,4.77,75,24.8,33,368,,
rhesus,16,10264,7/29/2019,open access,awake,7.7,4.7,176,43,44,54,0.2,56,16,0.8,5.3,142.7,107,,5.8,,144,,118,,,,,2.1,7.4,43.4,,48.8,5.9,1.5,0.4,41,13.7,5.34,77,25.7,33.4,431,,
rhesus,16,10263,3/16/2018,baseline,sedated,7.4,4.7,462,46,31,76,0.1,65,14.6,0.6,4.3,146,109,,5.7,,139,,50,,,,,2.26,9.96,,,,,,,41.97,14.45,5.73,73.22,25.21,34.42,392,,
rhesus,16,10263,11/1/2018,1.5 g/kg etoh induction,sedated,7.2,4.6,130,67,41,57,0.1,58,15.1,0.7,3.8,147,108,,5.3,,109,,61,,,,,1.82,7.88,,,,,,,37.67,12.64,4.98,75.61,25.37,33.56,396,,
rhesus,16,10263,2/4/2019,open access,awake,7.7,4.4,154,60,34,70,0.1,61,15.5,0.6,4.5,143,109,,5.7,,149,,91,,,,,1.8,6.5,49.6,,43,5.2,2,0.2,40.9,13.6,5.47,75,24.8,33.2,230,,
rhesus,16,10263,2/6/2019,open access,sedated,7.3,4.3,145,72,56,63,0.1,62,14.6,0.6,4.2,147,109,,5.7,,146,,92,,,,,1.8,5.6,48.2,,45.9,3.9,1.8,0.2,37.1,12.5,4.98,74,25.1,33.7,376,,
rhesus,16,10263,7/29/2019,open access,awake,7.8,4.4,141,49,29,49,0.1,63,14.2,0.7,4.2,143.9,107.4,,4.5,,137,,76,,,,,1.9,7,43.1,,49.6,5,1.9,0.4,41.4,13.8,5.54,75,24.9,33.3,477,,
rhesus,16,10265,3/16/2018,baseline,sedated,6.9,4.5,414,31,28,81,0.1,75,24.1,0.9,4.8,148,106,,5.6,,130,,61,,,,,1.9,4.79,,,,,,,38.55,12.98,5.57,69.19,23.29,33.67,441,,
rhesus,16,10265,11/1/2018,1.5 g/kg etoh induction,sedated,6.1,4.1,415,27,38,62,0.1,65,23.3,0.8,3.8,146,109,,7,,109,,43,,,,,1.78,4.86,,,,,,,38.73,12.71,5.49,70.52,23.14,32.82,250,,
rhesus,16,10265,2/6/2019,open access,sedated,6.6,4.3,372,23,32,71,0.2,69,21.4,0.8,3.9,145,105,,6.9,,136,,65,,,,,2,5.3,7.9,0,72,4.5,15.4,0.2,39.3,13.1,5.56,71,23.6,33.4,389,,
rhesus,16,10265,7/29/2019,open access,awake,7.2,4.3,252,28,34,62,0.1,55,20.8,0.9,4.5,143.8,104.9,,6.2,,134,,94,,,,,1.8,4.7,25.1,,64.8,8,1.8,0.3,40.2,13.3,5.65,71,23.6,33.1,464,,
rhesus,16,10256,3/12/2018,baseline,sedated,7.1,4.4,544,27,30,53,0.2,56,21.7,0.5,3.7,152,110,,5.8,,142,,31,,,,,1.85,6.52,,,,,,,39.4,12.92,5.66,69.6,22.83,32.8,287,,
rhesus,16,10256,11/1/2018,1.5 g/kg etoh induction,sedated,6.9,4.4,302,51,70,53,0.1,39,16.7,0.5,4,145,111,,4.7,,123,,49,,,,,2.09,5.82,,,,,,,36.77,12.09,5.1,72.08,23.71,32.89,427,,
rhesus,16,10256,2/4/2019,open access,awake,7.6,4.5,249,67,58,52,0.2,63,16.7,0.5,4.1,146,105,,4.8,,171,,94,,,,,2.1,6.5,35.5,,52.3,7.7,4.1,0.4,39.8,12.9,5.49,72,23.5,32.5,303,,
rhesus,16,10256,2/6/2019,open access,sedated,7,4.2,223,56,55,51,0.1,54,15,0.5,3.8,145,106,,5,,155,,95,,,,,2,5,33.4,,58.6,5.6,2.1,0.3,37,12,5.1,73,23.6,32.5,427,,
rhesus,16,10256,7/29/2019,open access,awake,7.1,4.1,233,44,40,47,0.2,65,14.5,0.5,4,142.7,108.1,,3.8,,162,,62,,,,,1.9,4.5,32.5,,55.4,7.9,3.9,0.3,40.6,13.3,5.65,72,23.5,32.7,425,,
rhesus,16,10257,3/12/2018,baseline,sedated,6.8,4.2,627,28,22,82,0.1,60,15.7,0.6,3.9,148,110,,6.5,,114,,34,,,,,1.8,9.56,,,,,,,36.22,12.12,4.92,73.57,24.63,33.48,317,,
rhesus,16,10257,11/1/2018,1.5 g/kg etoh induction,sedated,6.4,4,257,71,46,61,0.1,59,16.4,0.7,3.9,146,108,,6.5,,113,,33,,,,,1.8,12.64,,,,,,,34.22,11.13,4.49,76.14,24.77,32.53,313,,
rhesus,16,10257,2/6/2019,open access,sedated,7.4,4.1,296,49,45,63,0.2,58,12.5,0.6,4.3,147,109,,6.6,,163,,159,,,,,2.1,13.3,35.8,,56.8,5.6,1.2,0.6,38.2,12.3,4.99,77,24.7,32.2,451,,
rhesus,16,10257,7/29/2019,open access,awake,6.5,3.7,176,33,37,51,0.1,67,11.8,0.6,4.1,142.8,105.1,,7.1,,166,,112,,,,,2,11.3,21.3,,71.8,5.5,0.8,0.6,38.2,12.5,5.38,71,23.3,32.7,426,,
rhesus,16,10258,3/12/2018,baseline,sedated,7.1,4.4,433,33,33,51,0.2,80,16.3,0.5,3.7,150,109,,4.5,,109,,33,,,,,1.76,7.11,,,,,,,33,10.96,4.51,73.14,24.28,33.2,346,,
rhesus,16,10258,11/1/2018,1.5 g/kg etoh induction,sedated,6.4,4.2,295,34,38,39,0.1,55,15.2,0.5,3.6,149,110,,3.8,,105,,35,,,,,1.75,4.97,,,,,,,30.79,10.17,4.06,75.89,25.07,33.03,326,,
rhesus,16,10258,2/4/2019,open access,awake,7.8,4.9,334,41,30,46,0.2,64,16.9,0.5,3.9,148,107,,4.4,,132,,147,,,,,1.9,5.1,26,,68,3.8,1.9,0.3,38.1,12.3,4.93,77,25,32.4,329,,
rhesus,16,10258,2/6/2019,open access,sedated,7.1,4.5,279,38,38,43,0.2,72,14.8,0.5,3.7,147,106,,3.7,,106,,41,,,,,1.9,5.7,33.2,,61.6,3.4,1.4,0.4,33.9,10.9,4.44,76,24.6,32.2,301,,
rhesus,16,10258,7/29/2019,open access,awake,7.4,4.6,328,59,32,53,0.2,75,15.2,0.6,4,144.6,107.5,,3.4,,122,,43,,,,,2,4.8,27.7,,66.7,3.2,1.9,0.5,36.1,11.9,4.76,76,24.9,32.9,357,,
rhesus,16,10259,3/12/2018,baseline,sedated,7,4.2,384,33,30,68,0.1,63,21.5,0.5,4,149,109,,6.1,,128,,36,,,,,2,10.21,,,,,,,38.59,12.93,5.5,70.14,23.51,33.51,380,,
rhesus,16,10259,11/1/2018,1.5 g/kg etoh induction,sedated,6.2,3.8,316,25,29,54,0.1,54,19.6,0.5,3.6,147,108,,4.7,,126,,35,,,,,1.94,10.66,,,,,,,33.41,11.23,4.54,73.58,24.74,33.62,303,,
rhesus,16,10259,2/6/2019,open access,sedated,6.7,3.9,354,22,32,54,0.1,60,21.2,0.5,4.1,148,112,,5,,161,,64,,,,,2.3,8.7,46.4,,47.4,2.8,2.8,0.6,37.1,12,5.01,74,24,32.5,373,,
rhesus,16,10259,7/29/2019,open access,awake,7.8,4.5,268,27,25,58,0.1,59,17.8,0.5,4.9,144,108.2,,4.5,,185,,38,,,,,2.3,7.6,34.2,,59,4.5,1.8,0.5,39.9,13.3,5.47,73,24.2,33.3,303,,
rhesus,17,10320,5/8/2019,baseline,sedated,5.9,4,444,55,45,80,0.1,53,22.4,0.6,3.8,140,105,,5,,155,,8,,,,,1.8,7.9,35.3,,58,3.8,2.4,0.5,36.7,12,5.28,70,22.8,32.7,426,,
rhesus,17,10320,12/12/2019,baseline,sedated,6.5,3.8,248,66,38,59,0.1,70,13.5,0.6,3.6,143.4,106.1,,4.8,,126,,19,,,,,1.7,7.2,53.6,,38.9,4.9,2.2,0.4,33.3,10.6,4.74,70,22.3,31.8,482,,
rhesus,17,10320,9/16/2020,H2O induction,awake,7.1,4.2,243,60,39,68,0.2,81,21.2,0.6,4,142,107,,4.1,,130,,29,,,,,1.7,6.1,37.2,,50,5.4,6.9,0.5,37.6,12.3,5.36,70,22.9,32.6,447,,
rhesus,17,10320,1/8/2021,1.5 g/kg etoh induction,sedated,6.3,3.9,207,83,59,80,0.1,63,18.1,0.6,3.6,144,111,,4.3,,141,,49,,,,,1.5,4.6,40.2,,54.2,3.1,2.2,0.3,35,11.6,4.97,71,23.3,33,528,,
rhesus,17,10320,8/10/2021,open access,sedated,6.8,4.3,206,54,41,82,0.11,79,16.3,0.6,3.5,145,107,,5,,151,,37,,,,,1.7,5.9,34.8,,59.9,3.5,1.5,0.3,37.4,12.3,5.32,70,23.1,32.8,549,,
rhesus,17,10320,3/22/2022,open access,sedated,7,4.2,151,80,91,89,0.15,75,17.4,0.6,4.5,140,101,,6.1,,153,,59,,,,,1.6,6.2,38.1,,54.7,5.6,1.3,0.3,38.6,12.7,5.45,71,23.4,33,542,,
rhesus,17,10323,5/7/2019,baseline,sedated,6.6,3.9,414,48,49,79,0.2,63,14.6,0.5,3.6,142,107,,6,,119,,12,,,,,2.1,12.1,19.8,,72.9,4.9,1.4,1,38.5,12.6,5.06,76,24.9,32.7,299,,
rhesus,17,10323,12/12/2019,baseline,sedated,6.8,3.7,226,39,48,55,0.1,63,15.6,0.5,3.7,144.3,107.2,,4.4,,125,,34,,,,,2,8,34.6,,57.7,5.2,2,0.5,37.8,12,4.74,80,25.4,31.9,346,,
rhesus,17,10323,9/16/2020,H2O induction,awake,7.8,4.2,168,37,28,59,0.2,65,15.5,0.5,4.8,147,110,,4.7,,155,,39,,,,,1.9,7.7,32.5,,57.6,6.3,3,0.6,42.8,13.9,5.41,79,25.8,32.6,366,,
rhesus,17,10323,1/8/2021,1.5 g/kg etoh induction,sedated,7.2,4.1,124,92,79,61,0.2,65,12.1,0.5,3.6,145,111,,3.7,,151,,42,,,,,1.7,6.6,27.9,,62.7,6.1,2.4,0.9,39.7,12.9,4.98,80,25.9,32.4,311,,
rhesus,17,10323,8/10/2021,open access,sedated,7.3,4.1,115,39,56,65,0.12,54,10.4,0.5,3.5,145,108,,3.9,,167,,72,,,,,1.8,9.1,56.2,,35.2,5.8,2.3,0.5,38.2,12.4,4.71,81,26.4,32.6,318,,
rhesus,17,10323,3/24/2022,open access,sedated,8,4.2,113,45,65,62,0.14,67,9.3,0.5,3.9,145,109,,6,,195,,157,,,,,1.9,9.4,37,,54.8,6.5,1,0.7,42.9,14.2,5.32,81,26.7,33,320,,
rhesus,17,10327,5/8/2019,baseline,sedated,6.6,4.3,449,123,77,100,0.2,71,17.1,0.6,4.1,144,107,,5.9,,125,,33,,,,,1.8,6.6,44.2,,48.4,5.3,1.5,0.6,38.9,12.6,5.35,73,23.6,32.4,291,,
rhesus,17,10327,12/12/2019,baseline,sedated,6.5,3.9,315,63,40,65,0.2,76,15.9,0.8,3.8,145.7,105.4,,4.4,,115,,24,,,,,2,5,51.5,,42.2,4.5,1.6,0.2,38.4,12.1,5.2,74,23.3,31.6,337,,
rhesus,17,10327,9/16/2020,H2O induction,awake,7.5,4.5,123,67,31,61,0.2,68,18.5,0.9,4.2,146,109,,5,,108,,36,,,,,2.1,7.1,58.8,,32,7.7,1.1,0.4,40.7,13.3,5.54,73,24,32.7,340,,
rhesus,17,10327,1/8/2021,1.5 g/kg etoh induction,sedated,6.4,4.2,138,87,92,70,0.2,78,17.9,0.9,3.9,144,109,,4.7,,116,,36,,,,,2.1,4.7,45,,45.8,7.4,1.3,0.5,37.9,12.5,5.2,73,24,33,385,,
rhesus,17,10327,8/13/2021,open access,sedated,7.1,4.4,130,93,66,87,0.12,73,16.6,0.9,4,146,108,,5,,131,,89,,,,,1.8,5.8,38.2,,53.7,5.5,2.3,0.3,40.7,13.4,5.49,74,24.4,32.9,435,,
rhesus,17,10327,3/24/2022,open access,sedated,7,4.3,137,82,70,83,0.23,78,12.7,1,4,141,102,,5.3,,126,,128,,,,,1.9,6.5,27.6,,64.8,5.7,1.7,0.2,40.7,13.4,5.46,75,24.5,32.9,452,,
rhesus,17,10328,5/8/2019,baseline,sedated,6.5,4.1,379,64,27,119,0.1,72,18.5,0.6,3.5,146,108,,5.7,,138,,25,,,,,1.8,7.1,40.9,,52.3,4.4,2,0.4,37,12.2,5.07,73,24,32.9,242,,
rhesus,17,10328,12/12/2019,baseline,sedated,6.5,3.8,240,99,45,78,0.1,70,15.7,0.6,3.4,145.8,107.5,,3.8,,122,,17,,,,,1.9,4.6,27.4,,66.3,4.1,1.9,0.3,33.1,10.6,4.43,75,23.9,32,336,,
rhesus,17,10328,9/16/2020,H2O induction,awake,7.5,4.5,197,108,47,80,0.2,77,20.1,0.7,4,145,109,,5.2,,122,,44,,,,,1.7,4.3,32.7,,58.7,5.9,2.5,0.2,36,12,4.76,76,25.2,33.4,335,,
rhesus,17,10328,1/8/2021,1.5 g/kg etoh induction,sedated,6.6,4.2,163,99,58,76,0.2,80,16.8,0.7,3.5,144,110,,5.3,,117,,23,,,,,1.8,4.3,33.2,,59,5.6,2,0.2,31.8,10.5,4.16,76,25.2,33,299,,
rhesus,17,10328,8/13/2021,open access,sedated,7.4,3.9,116,134,73,95,0.15,57,14.6,0.7,3.3,148,111,,4.6,,138,,119,,,,,1.6,4.5,46.6,,46,5,2.1,0.3,34.5,11.7,4.42,78,26.4,33.8,366,,
rhesus,17,10328,3/24/2022,open access,sedated,7.7,4.4,136,104,67,89,0.25,83,12.7,0.7,3.3,144,104,,4.1,,151,,94,,,,,1.7,5.6,36.5,,56.1,5.8,1.4,0.2,35.8,12,4.61,78,26,33.4,374,,
rhesus,17,10326,5/8/2019,baseline,sedated,6.8,4.2,510,43,32,100,0.1,85,17.2,0.6,3.4,147,108,,4.8,,101,,21,,,,,1.9,7.9,60.8,,33.9,3.1,1.9,0.3,41.6,13.4,5.56,75,24.2,32.3,398,,
rhesus,17,10326,12/12/2019,baseline,sedated,6.8,3.8,330,30,39,73,0.1,85,11.6,0.6,3.3,144.6,106.3,,3.7,,123,,17,,,,,1.9,3.9,21,,69.9,4.7,3.9,0.5,38.5,12.3,5.04,76,24.4,32,309,,
rhesus,17,10326,9/16/2020,H2O induction,awake,7.7,4.4,263,32,18,71,0.3,93,13.5,0.6,3.8,145,107,,4.5,,116,,27,,,,,1.7,4.6,23.6,,65.4,7.1,3.6,0.3,42.5,14,5.58,76,25.1,33,368,,
rhesus,17,10326,1/8/2021,1.5 g/kg etoh induction,sedated,7,4.3,195,29,38,76,0.2,96,13.3,0.7,3.3,144,109,,3.8,,125,,28,,,,,1.8,3.8,30.2,,59.6,5.8,4,0.4,37.3,12.3,4.91,76,25.2,33.1,293,,
